ENSEMBL	baseMean	log2FoldChange	lfcSE	pvalue	padj	CD_Ctl_1_fpm	WD_Ctl_1_fpm	CD_Ctl_2_fpm	WD_Ctl_2_fpm
ENSMUSG00000034459	17481.478275606692	0.5960841755010944	0.1791155203701234	1.1447317094323598e-4	0.0025259334874876004	233.66026294636896	401.0421481534907	306.68074400812253	458.0712232422301
ENSMUSG00000036896	135429.04233251035	0.3423691210430875	0.1570576396592976	0.008623457888161205	0.04902463138759612	2560.8281054063464	3034.6606232105573	2089.2028144253113	3156.8839381612106
ENSMUSG00000026981	3081.1063048236138	0.1894282653108757	0.1648966715235042	0.1400243332959983	0.311224499853477	51.39371317212068	76.2607072690251	60.394513907369806	58.60456030842913
ENSMUSG00000018930	3351.740208334803	0.9193885962296102	0.21096093974896832	9.871138240312866e-7	6.892064184553774e-5	45.04414132785015	70.06046097157392	44.46609222869372	108.74800459424264
ENSMUSG00000031447	142270.10551269053	0.02823287063789395	0.13025538773076065	0.8004050357556254	0.8939128509051446	3042.0221472096064	2969.128432006785	2576.219267971061	2801.8570207658354
ENSMUSG00000037902	143114.1778545584	-0.029227950172440675	0.12274644640679676	0.8559626581482678	0.9241226475934077	2930.1184076845625	2841.106118007352	2849.0408415478414	2836.5324873228046
ENSMUSG00000019122	44695.01579073937	0.4908950317398881	0.18489299994543787	0.0012848292598057252	0.013399918756113377	600.5222023248957	1016.7939489895045	835.3311695067424	1125.34731742757
ENSMUSG00000017754	128182.56241740896	0.07052349376368058	0.14553012410463187	0.5904656565839299	0.7642372969928976	2791.144393212159	2921.6628760817275	2171.7491990251096	2376.9125776657206
ENSMUSG00000015656	90687.44543948678	0.10704223056461692	0.1345130484584966	0.3736937835569156	0.5846329687741361	1855.8862983947947	1805.9900928804357	1602.493023584587	1995.4824455390576
ENSMUSG00000021190	119335.42206994441	0.201951155106626	0.1420003768209544	0.09132463691860336	0.23714968308155832	2326.550799428089	2485.741439768043	2027.6898835937309	2713.241939564691
ENSMUSG00000036887	122256.59279286966	0.6543197707224121	0.16582499194067926	9.877459757911555e-6	3.9427959760508454e-4	2064.8051262238337	3138.508943218803	1639.3105871702924	2944.44948945054
ENSMUSG00000021242	109142.11355803159	0.522392208677747	0.15364356653853856	1.2961767897313867e-4	0.002728054398604327	1790.0219308941955	2419.907363913084	1717.4193820385453	2809.864862715811
ENSMUSG00000047945	9643.500281864242	0.12104999149449291	0.13572295925871597	0.28877979329485426	0.4978078636632171	187.89955551697102	190.65176817256273	176.4212503028903	217.02384869615182
ENSMUSG00000021998	62167.8337573942	-0.07011572841924328	0.12598975034808002	0.538363395354592	0.7259241038640981	1279.408869699613	1251.7530951977858	1285.0610459179243	1160.5327173162595
ENSMUSG00000025498	68133.28143566645	0.5186562765090121	0.1606886362057613	1.7963966660765557e-4	0.003422546589289647	1172.7997574804501	1528.8599830909882	1006.4128809456599	1746.2383648460707
ENSMUSG00000015340	63053.89446166792	-0.22933459229875922	0.1407465591891705	0.05184121635134716	0.16292953710423394	1300.268905100226	1145.1413695363688	1473.9652722136163	1128.312485319424
ENSMUSG00000074896	42938.80893845652	0.7807401161673727	0.14759906532971748	1.1606547563258726e-8	1.933319208394239e-6	598.3525994063205	1068.6948870973827	641.6285738265342	1128.7279865526775
ENSMUSG00000027447	118946.10280933266	0.45216037669776166	0.179618175744575	0.002158039566913373	0.018976426357624383	2215.1446752513425	2598.7391868968725	1669.273337349546	3038.900474336926
ENSMUSG00000016256	105174.22282907274	0.22858084472329623	0.15925938264469883	0.07246227090445596	0.20307730178576744	2144.005585058794	2240.6343249006377	1623.436282439562	2411.493612124223
ENSMUSG00000033880	90900.94519000633	0.05602548663720328	0.14073672960553457	0.6859167660618606	0.8255829090199914	1976.2694034548201	2018.9813252408192	1576.1921868829904	1705.5003575675396
ENSMUSG00000025492	92551.60698780726	0.40756625907615107	0.17813368941460747	0.004755519343173858	0.03207001319671646	1723.6997572731627	1938.0994606190118	1352.5629189888257	2394.722471436539
ENSMUSG00000027639	45880.53714606677	0.10334905952637687	0.12657019590633067	0.3459764329587383	0.5567327088461066	861.2527402186249	949.2414528124053	890.1516377757081	972.2539993933686
ENSMUSG00000021477	93722.43859793434	0.29428098923221613	0.15001513347004553	0.018700734033189406	0.0822521911833227	1693.2656025713145	2276.9998144205197	1593.7441170000366	1938.8043000393493
ENSMUSG00000072620	45556.50458225421	0.46971391416237185	0.1493346166530691	3.6612180075300564e-4	0.005480077274428814	768.8157131189624	1022.3672040883371	728.1254956263665	1127.651460630157
ENSMUSG00000017707	98588.11423926348	0.0859804340528162	0.1323598745478212	0.443031206817737	0.6462834819835873	1881.404013455468	2221.267263432195	1905.5479320803495	1884.109228607441
ENSMUSG00000040552	72942.81683737104	0.04060236324159889	0.12357777373105568	0.7192235308540955	0.8460599646649267	1451.8226355775794	1519.6176683854242	1416.1864107902873	1451.704649728458
ENSMUSG00000028581	109556.18912243331	-0.09382897160329026	0.14062174138325068	0.4163514776437817	0.6218340245070444	2564.8289328066544	2180.4431698332464	2022.6570074347835	2002.4326479862066
ENSMUSG00000017009	7200.561768617235	0.2018196950786548	0.1481623251720565	0.09714202360283021	0.2468593008582246	123.74698481451365	145.50840187201925	138.16056810530029	169.01456983568553
ENSMUSG00000037242	15250.459746792785	-0.21217658809702825	0.13980369626829603	0.0687062820427475	0.19635228932904522	316.44355228906835	281.2636073210816	350.80409556649363	272.34217197794004
ENSMUSG00000000982	4712.466721039356	0.5350224389084207	0.17965031988361152	4.4751970839659573e-4	0.0064104174445998845	67.45673661514986	102.9194441584407	81.78874732855876	125.08475762898038
ENSMUSG00000056201	73200.29631129303	0.35494303353262147	0.15626875860111245	0.006464073011831253	0.039865001589074966	1281.638186459984	1519.9659968291014	1220.0485524525238	1838.290774431402
ENSMUSG00000030560	29339.482819376062	0.11751437275664177	0.1312261210046161	0.2855591148915479	0.49444895747482154	528.149026068571	635.9780724655269	582.3524768433749	602.2501511811756
ENSMUSG00000035692	17965.42834765251	1.0842470094069152	0.17727372664502675	6.834636425683893e-11	2.4149048704083087e-8	219.76684242191496	420.0608811782567	230.32173045677948	568.0468451165398
ENSMUSG00000028270	7323.327768988756	0.3887269466491938	0.16322217237003042	0.0052536890233359276	0.034279806386176226	112.60040101265943	177.15984645413903	135.07590207239699	161.42222911896351
ENSMUSG00000036908	83497.35735931389	0.0939614465770109	0.13920411291861368	0.4372012825148746	0.6404229841863616	1785.165205094816	1767.5810764909816	1411.6405871628508	1719.8729229541702
ENSMUSG00000028692	86623.95593657834	0.1793835193867079	0.14945794197282594	0.132382430627859	0.2997766614532581	1677.0433422168303	1671.4424260361204	1494.5116734503229	2091.55766251907
ENSMUSG00000058715	65610.46374349413	0.4000962473544571	0.16644948250441635	0.0038988547307066564	0.028079460259443863	1192.2664699058312	1383.9785724175877	1006.3948419630113	1669.7105922486633
ENSMUSG00000034994	101808.16360726501	-0.19890464006786196	0.1536012928771189	0.1128630531416915	0.27172892827423556	2485.27019092092	1736.0689632863327	1961.2162325337974	1967.5494308126104
ENSMUSG00000029304	82719.24395776569	0.22152682832993845	0.14826293826230758	0.07212284480923915	0.20239527568609594	1518.7021383887045	1633.4514037790786	1468.9504350373172	2000.8650751516593
ENSMUSG00000062825	52486.70586258581	0.016320176588206885	0.12847593039615998	0.8803324782110291	0.9361254147019571	1100.6256273634442	1004.6721191495438	983.7559187390718	1112.693416233033
ENSMUSG00000054404	33500.297785485345	0.11960340636687299	0.13985404779522542	0.3029955374688321	0.5133535867051867	565.410463349055	695.9137866742217	699.3533183019176	721.140163150741
ENSMUSG00000027808	60805.495754405274	0.2789457456942467	0.16219632251512453	0.03254475414944293	0.11914343277315685	965.0752064873241	1236.6356407422027	1169.1605824009437	1496.8243063758434
ENSMUSG00000025743	84995.3906249491	-0.052982109401185376	0.14273448217887327	0.6360808490504306	0.7945048419847908	1923.2833211681486	1843.7488961750262	1575.0016140281857	1462.1488398188742
ENSMUSG00000016559	23999.246993615772	0.45083207317894897	0.151994602057809	5.950005760439738e-4	0.00783921662900874	381.6311629159836	533.6856195057048	410.09823153230144	595.8098820657473
ENSMUSG00000026341	59396.73493036411	0.26841301753810626	0.15794093423637895	0.038016368737192364	0.13216185434575523	926.6593015987909	1278.2957226059757	1172.8044568959522	1377.159951198851
ENSMUSG00000015947	50769.82812824096	0.6214849252977294	0.15089174630897073	5.263420382178251e-6	2.45455611693392e-4	775.2050941910967	1173.2863077854731	792.2721179246362	1323.5414056894633
ENSMUSG00000005610	27759.28496985958	-0.10800837132011216	0.13560787556003945	0.34034805254102785	0.5509452023640684	532.3090903803343	532.4780809009579	635.4592417607277	521.9828674844874
ENSMUSG00000106106	69062.46552541692	0.015811700431309122	0.14451626401704332	0.9263797558513645	0.9588626678408263	1429.9673694803723	1158.9583978022245	1318.5594366962953	1621.2102664761703
ENSMUSG00000052681	37945.946323234326	0.3465153517085431	0.15650539212000741	0.008102487893198888	0.04713865352081566	587.584203269172	871.2158814287499	714.740570501137	864.1670194883928
ENSMUSG00000032294	65289.76291688329	0.03343526468571436	0.14025320550117393	0.7738836979428939	0.8777121672182685	1324.831198692169	1142.8656237043454	1244.365101062779	1514.6153137269682
ENSMUSG00000030096	60988.70201462039	-0.6604198906741512	0.1597594138479233	4.357770730139116e-6	2.1439496503553626e-4	1541.2142567456638	1010.8955873432402	1490.5430972676404	839.7091059855196
ENSMUSG00000038612	69582.37819453972	0.22055851279748193	0.1407099900883062	0.06173626213570207	0.18353107403216726	1176.740871038963	1550.6885655614158	1341.3787497467201	1501.5081384597913
ENSMUSG00000028691	60767.09806908274	0.4419849954382607	0.17226594016269278	0.0019916887581893426	0.017988451526326672	901.4600603610276	1290.2085553797303	1096.409365379312	1576.5438839014248
ENSMUSG00000028249	60797.06130401352	0.16119367600600995	0.1330207705582965	0.16618957665441741	0.3498412102889524	1077.4765613606646	1303.3057048619867	1186.9470192924211	1299.2912428032168
ENSMUSG00000024308	45566.95543422835	0.3861011199991976	0.14548597331908492	0.001853984331917535	0.01717033940441498	782.7489428712803	1012.939114212812	759.9823389837187	1092.1261051869876
ENSMUSG00000043263	22338.697704212344	0.2776418949435864	0.1641451741053265	0.034728887876032545	0.12455823827577345	341.5034612293084	528.1820300956077	442.4421274211647	476.16441330844833
ENSMUSG00000051439	36076.69421807866	0.2765932040571003	0.19646943630152633	0.055968116355702875	0.17128300176049752	656.9119735939189	623.9026864180564	591.3900071503022	1015.8627424652872
ENSMUSG00000046718	68913.70635790973	0.8345024477636566	0.1738666212297495	1.4820491106374335e-7	1.469811666487014e-5	1003.2920652365386	1545.3939732175247	929.3683860536717	2038.7323466368027
ENSMUSG00000073489	27415.314297075613	0.5761113894293421	0.1803523408581985	1.7894823535636207e-4	0.0034149532311868766	360.41284446459684	680.4712256712066	492.4822652882626	661.3268719819382
ENSMUSG00000023010	43940.58102937868	0.1942906603341535	0.1360564056093765	0.09595276153016731	0.24524515473234487	832.1920038780764	918.5421059763362	779.4644402441605	987.4009079874262
ENSMUSG00000030748	8320.641011092479	-0.036437896998544404	0.13617757179714704	0.7525068084679696	0.8653086180213536	186.14794949096535	170.40227464680456	152.8082220159288	156.7383970350156
ENSMUSG00000016528	28150.38192867169	0.07549716067858733	0.13055140920585642	0.4967702609440466	0.6944420624154878	577.8508470564816	563.7347532469103	509.0600903422867	602.8922894507491
ENSMUSG00000020120	13065.714208727608	-0.09260525638816984	0.13413071933643902	0.4451760189953947	0.6479531121565725	251.8331754661777	258.94736502950633	292.4479866984108	242.72826589878542
ENSMUSG00000030142	2554.5953238035972	0.01236928038355513	0.13452664359917083	0.9161943851213299	0.9535776463486215	50.159627108343955	54.15346204365607	51.48325647898251	48.708076389119796
ENSMUSG00000018774	71295.45379362254	-0.0038462044103673757	0.1417845319480747	0.9160685340116591	0.9535776463486215	1649.8735441998106	1478.422024446554	1221.9426456306223	1357.215892002686
ENSMUSG00000067212	54437.19081292636	0.5647135042242745	0.16037994349722043	5.6471799870756024e-5	0.0015183683377941208	909.6408566870313	1223.7474883261523	801.5802329712917	1422.92174611581
ENSMUSG00000025232	83396.82119050383	0.18320308993742287	0.14802087224774085	0.12563227932324678	0.28995890279276676	1658.770906627362	1668.144916769311	1393.8902282366703	1955.405462949794
ENSMUSG00000006818	5575.981581928765	0.16255931588838748	0.157827463816638	0.19284676619374766	0.38509903987311145	100.83677417891687	102.22278727108663	104.4457095351467	138.87184400511742
ENSMUSG00000039899	21665.972134752923	0.471847336159248	0.19407809658306324	0.002508675581824414	0.020878770366932666	282.04837941477535	529.0180183604326	416.5922652857821	506.77929963134994
ENSMUSG00000025132	55661.59658476878	0.0645226345195942	0.13584022963857711	0.5744977612716976	0.7522994945681399	1195.8094911857065	1122.1052484611944	962.9750107279339	1175.01860122105
ENSMUSG00000024737	16761.75441200301	0.09963220278293106	0.1351377094631962	0.39554789367357873	0.6038345692895952	343.6531595339518	334.441749722442	296.7232255861189	367.0197939006456
ENSMUSG00000029622	63865.601767863205	0.044412993678533755	0.13616858592772746	0.7015758578212763	0.8355847295399471	1289.1422259123035	1155.823441809131	1212.2015950004013	1455.500820086819
ENSMUSG00000070327	29468.689926697833	-0.713433903364097	0.16511537793046338	1.5671310204362813e-6	9.566883611668608e-5	725.2246086081396	483.3869922387413	762.742303328948	387.7193098845445
ENSMUSG00000026728	43066.625855350394	0.0013933722372506732	0.1389735280479385	0.9830100494265169	0.9915993750595369	886.312649158865	746.0730825637145	835.3852864546881	979.865226529784
ENSMUSG00000026864	43988.42458859431	0.06506782225200981	0.13175328624107147	0.5594074144521819	0.7426144938130275	844.5129599019117	830.5311192072725	861.7041621389332	984.6812635515853
ENSMUSG00000024781	74314.38900935702	-0.21115743019545866	0.14415620062156131	0.07733376891894189	0.21226692811597114	1553.6546404530902	1449.789426376302	1699.1639315982054	1246.5225861800293
ENSMUSG00000002111	38109.18683661389	0.1971736722165549	0.15931004556016115	0.11068972351072616	0.26832477674325717	766.2480179217497	744.9352096477029	612.8924744673825	926.6999550930365
ENSMUSG00000024164	24417.17214588246	-0.22436837201865525	0.1883604542014902	0.10222384635913893	0.2549795876558648	639.1371533527479	508.74530293842935	452.0929831381428	354.70584826058894
ENSMUSG00000067274	67615.07618060782	0.14621143360316255	0.15908833162346586	0.2428943801308193	0.4466522373984269	1418.2634564884256	1265.5701234636415	1087.4800689682763	1641.5131676465091
ENSMUSG00000034422	25060.657669413737	-0.32693351483020994	0.14498668335561235	0.008605060841807715	0.048991703816151345	564.8332295450303	455.47427295208837	570.53694320857	415.3501418958986
ENSMUSG00000000386	9187.339421461811	0.30086360068953644	0.17452232268603235	0.028389583054112603	0.10853197980686982	141.86018349252674	233.1478383011608	176.3851723375932	184.0859327509696
ENSMUSG00000105504	1375.7361613091118	0.07806522343052584	0.15156665671912992	0.514647315569305	0.7088939987640988	25.099718168103863	31.67466647836487	27.653760400238326	25.704417202633596
ENSMUSG00000016534	43395.53297034567	0.129753765859977	0.13703680317782052	0.26613394202822666	0.4726765824903462	752.1754558719086	885.9385636481659	882.0882125318029	953.7641945135904
ENSMUSG00000032487	40.13634164389437	-0.018788104269170807	0.22981152034488977	0.8185894911215404	0.904544490757881	0.4976153482970631	0.5805474061283884	1.1905728548047811	0.9443209846669212
ENSMUSG00000024659	54561.31313681956	0.21040963592038106	0.15240125551184203	0.08202746208334788	0.22032716145861236	901.2411096077769	1091.5220111063509	1068.1422795690228	1306.9213563593255
ENSMUSG00000059498	31357.099144833497	-0.024600337051831466	0.12801407978082877	0.8210681599045049	0.9061471303384742	679.0060950583086	620.558733358757	590.8488376708455	619.8334079156738
ENSMUSG00000021281	20748.89798725451	-0.29163894641362825	0.15828009371731214	0.02425623798182059	0.09810188514326329	507.1894675982986	390.56907294693457	427.596044701402	335.6683372097038
ENSMUSG00000008682	68160.1404161756	0.26275756099683367	0.17041801248689156	0.04970942202224417	0.15819101003803684	1262.0122371231475	1283.8921996010536	1137.5562848006714	1773.0004215515312
ENSMUSG00000078920	16893.795639773816	0.6587787771328553	0.15518194283452172	2.6887141959234727e-6	1.4315254577382507e-4	239.6316471259337	406.1509653274205	273.18235322975164	433.4433319621168
ENSMUSG00000000078	15827.591330874387	0.06814231313832125	0.14423022717690256	0.562228234150632	0.7452064579056915	260.6111102101379	335.3474036760023	350.85821251443934	320.23813232024634
ENSMUSG00000053113	739.0215549753132	-0.19090555065654066	0.2085969995042212	0.1686421229155285	0.3533090289158909	18.789955551697105	10.031859177898552	14.304913240305932	16.03457031964432
ENSMUSG00000031207	28000.428572709392	-0.20456792942887395	0.14511036216160317	0.0863668339556914	0.22869344088197388	579.2043608038496	546.8292127804516	644.6050059635462	470.89510221400695
ENSMUSG00000040659	47657.058123250376	0.043651044906834476	0.13215776061574397	0.6974697294024788	0.8324799923055484	1004.3470097749283	918.2634432213945	863.3096315946548	1029.1965547687842
ENSMUSG00000028494	51667.723216256265	0.11724817427596582	0.1445439907345271	0.2806629410860391	0.4891090328166629	1084.7417454458018	1165.8553009870295	854.5968029754017	1030.9907646396512
ENSMUSG00000042286	44260.878893077985	-0.5420153851718617	0.21706332294893618	0.0015732362113693964	0.015324924164216509	1284.3452139547198	803.9188261103471	882.7556548897995	572.2207438687676
ENSMUSG00000042129	41003.8559396167	-0.6427858791826714	0.15127416537291727	2.5019293134590458e-6	1.3572007099022445e-4	1061.2343963922485	652.5585063845537	968.3686665398525	600.3426227921485
ENSMUSG00000069662	32774.41484867573	0.4548372923517665	0.20267897649161634	0.004251705773215639	0.02982845325854052	414.33444360606666	782.4617939798419	645.5430330612712	781.3689555527972
ENSMUSG00000001175	43697.356191872736	0.2706590492409268	0.1461870731621787	0.026522236348267312	0.10401926532821959	732.808266516187	925.2996777836705	815.0733919924127	1024.947110337783
ENSMUSG00000006699	42268.16803535101	0.2738354333657481	0.16037362677872136	0.04226426186990523	0.1420176638049265	651.9955339527439	923.4187041878146	843.376555767999	964.9260685523534
ENSMUSG00000020719	37063.961843591474	0.0414061479186196	0.12807316103309765	0.6953523934789765	0.8313313845211685	678.2099105010333	757.800140167508	775.3515522002895	755.740084028937
ENSMUSG00000005142	56680.92727323148	-0.1794486369336107	0.13349958898085842	0.12046383250729639	0.2830159756266524	1261.7136679141693	1064.166617329581	1181.733753306988	1029.8953522974375
ENSMUSG00000039501	30029.137951825054	-0.2231788797337245	0.14426629344387215	0.060240113141374764	0.18056548052144725	689.9934419487076	577.6214472015014	630.6969503415086	505.62722803005624
ENSMUSG00000058818	32474.798756161188	0.05880002431622452	0.12824800329653105	0.5986904289671675	0.7709645918138435	670.9646310298281	675.4552960822573	593.7891918425603	659.5137756913776
ENSMUSG00000033066	33632.0556484603	-0.23397377705146893	0.14959368278994364	0.061274807114465694	0.1826516281549997	788.7402316647768	651.8154057047093	694.3204421429701	557.4893365079636
ENSMUSG00000024953	17518.297218079384	0.6139102589728704	0.17016949257588979	3.7842209297478106e-5	0.0011581106572404062	284.6757884537838	383.9508325170709	254.07907060492946	479.6961737911026
ENSMUSG00000001128	53263.75383180694	0.46616821473107967	0.1487976865044061	3.2801556384382067e-4	0.005133773791166375	920.5485851217029	1270.0055056464626	827.971264586131	1245.4271738378156
ENSMUSG00000017760	60088.44823683538	0.07015535955921608	0.14040695667307515	0.5504381084918628	0.7349337747465496	1307.7729445525456	1191.097502205492	1014.5304231375105	1296.892667502163
ENSMUSG00000056737	60959.0023450113	0.29636174374334434	0.16616259322612112	0.02540317028092962	0.10116153192474021	1132.8511973191619	1205.007418056328	987.8868457655916	1554.2390222435922
ENSMUSG00000032562	52407.61283317546	0.08919069903496897	0.1275679645973015	0.420148441890102	0.6255018938251518	1032.8305123114524	1051.2552430172857	980.1842001746575	1131.145448273425
ENSMUSG00000001750	43580.39153746528	-0.0329655871074976	0.12774251382253793	0.763052968374273	0.8715826543569961	945.1307833275779	855.1231073308709	826.383834113058	862.1272861615123
ENSMUSG00000030144	25685.350718430665	0.33011510009651185	0.1636631771880946	0.015033227822937641	0.07079460275260618	453.26786845682886	512.9020223663085	432.8995056000779	657.134086810017
ENSMUSG00000020152	29232.89230041089	0.17346802294496064	0.16235208508197763	0.18546981277763627	0.3748618507518181	439.55358945776175	626.573204486247	632.5549655543099	641.5150177236262
ENSMUSG00000006333	53966.76294272133	0.35654021067058156	0.1919641056745933	0.015528273700986663	0.07238399273764638	970.9271629832976	1009.502273568532	845.8478963908514	1493.953570582456
ENSMUSG00000057666	44510.52846142945	0.013329647000939087	0.14529287941147087	0.9073525677249643	0.9497065475469555	1036.9109581674882	874.9081629317265	731.7513311387264	919.6553205474212
ENSMUSG00000040747	36750.99931798912	0.1561522271482278	0.13332868212965648	0.16716582266983915	0.35126211791860235	664.5951545716256	818.8737272922144	703.9532588772997	754.6257852670301
ENSMUSG00000024772	10881.139571567575	0.05687262818018123	0.13402874297254846	0.5774029316560192	0.7543626770075653	230.03762321076633	219.30758813906	192.27751605097217	229.4511128543685
